#OTU ID	MQ201019-178	MQ201019-179	MQ201019-180	MQ201019-181	MQ201019-182	MQ201019-183	MQ201019-184	MQ201019-185	MQ201019-186	MQ201019-187	MQ201019-188	MQ201019-189	MQ201019-190	MQ201019-191	MQ201019-192	MQ201019-193	MQ201019-194	MQ201019-195	MQ201019-196	MQ201019-197	MQ201019-198	MQ201019-199	MQ201019-200	MQ201019-201	MQ201019-202	MQ201019-203	MQ201019-204	MQ201019-205	MQ201019-206	MQ201019-207	MQ201019-208	MQ201019-209	MQ201019-210	MQ201019-211	MQ201019-212	MQ201019-213	MQ201019-214	MQ201019-215	MQ201019-216	MQ201019-217	MQ201019-218	MQ201019-219	MQ201019-220	MQ201019-221	MQ201019-222	MQ201019-223	MQ201019-224	MQ201019-225	MQ201019-226	MQ201019-227	MQ201019-228	MQ201019-229	MQ201019-230	MQ201019-231	MQ201019-232	MQ201019-233	MQ201019-234	MQ201019-235	MQ201019-236	MQ201019-237	MQ201019-238	MQ201019-239	MQ201019-240	MQ201019-241	MQ201019-242	MQ201019-243	MQ201019-244	MQ201019-245
ASV3223	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	4	1	1	3	5	0	0	0	0	0	0	0	0	0	0	0	0
ASV2039	0	0	1	0	0	0	0	0	0	8	0	8	2	0	1	4	2	0	5	5	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	4	3	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	2	1	0	1	0	1	0	0	1	1	0	0	1	0
ASV2951	0	0	1	0	1	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	4	0	0	0	0	0	0	0	1	0	0	0	0	0	2	3	0	1	2	0	1	0	0	0	0	2	0	4	2	1	1	3	3
ASV1659	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	18	19	20	0	0	4	4	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
ASV2885	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	12	6	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	3	0	1	2	1	0
ASV1208	0	0	1	0	0	0	4	5	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13	1	13	6	3	3	2	5	8	4	0	1	0	0	0	0	1	0	0	0	0	1	3	0	0	1	0	0	6	9	8	3	0	0	2	1	1	0	0	1
ASV1401	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	17	34	12	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	0	3
ASV1578	0	0	1	0	0	0	22	21	0	0	0	0	2	0	2	1	1	0	2	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	2	1	0	0	0	0	0	0	1	0
ASV3401	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	2	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	2	1	0	0	1	0
ASV3133	0	0	1	0	4	1	0	0	0	5	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2093	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	1	0	0	0	8	3	15	8	0	0	0	1	2	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0
ASV3001	0	0	1	2	0	0	0	0	0	2	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV998	0	0	1	0	1	0	2	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	1	2	1	0	0	0	0	0	1	0	0	2	2	2	1	7	4	0	1	1	0	19	12	24	27	9	22	23	21
ASV2015	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	29	11	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1755	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	6	7	3	3	15	17	0	0	0	0	0	0	0	0	0	0	0	0
ASV1055	0	0	1	0	0	0	9	7	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	35	11	32	31	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	2	1	1	3	0	0	0	0	0	0	0	0	0
ASV3710	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
ASV2596	0	0	1	3	0	4	0	0	0	2	0	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	1	0	2	0	3	5	0	0	0	1	0	0	2	0	0	1	1	0
ASV1338	0	0	1	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	16	9	22	23	0	0	1	0	0	0	1	1	0	0	0	0	1	0	3	2	0	6	1	1
ASV1507	0	0	0	1	0	1	6	8	0	0	1	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	6	8	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	3	0	2	3	1	0	5	1	6	9	2	11	3	3
ASV75	0	0	0	8	0	0	1596	1655	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3660	0	0	0	2	2	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ASV2475	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	2	4	3	0	1	5	0	3	2	2	2	1	0	0	1	1	4	2
ASV3424	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3753	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	4	4	0	6	2	2
ASV1856	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	4	3	0	0	1	0	22	5	21	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ASV1267	0	0	0	1	0	2	0	0	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	3	10	12	1	0	0	0	1	0	2	3	0	2	2	2	3	0	1	0	2	5	4	2	3	4	6	5	2	0	2	3
ASV478	0	0	0	3	0	0	187	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2168	0	0	0	1	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	6	0	2	3	4	1	0	1	2	1	2	5	4	4	2	2	2	0	2	0	0	0	0	0	1	0	0	0	1	3	3	1	2	5	1	10	5
ASV1218	0	0	0	1	1	0	0	0	0	28	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	6	5	0	0	0	0	0	0	0	1	0	5	7	6	2	0	0	3	0	0	1	1	0	0	1	1	2	7	0	0
ASV2370	0	0	0	3	2	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	7	5	1	1	0	0	0	1	2	1	2	1	0	0	1	1	1	1	1	0	0	3	0	0	0	0	0	1	0	1	3	0	0	0	1
ASV47	0	0	0	6	0	0	546	470	0	0	0	0	335	223	355	385	239	305	335	257	0	0	0	0	0	0	0	0	60	28	57	64	0	0	0	0	0	0	94	115	0	0	0	0	0	0	0	0	55	168	236	204	220	85	241	214	2	5	29	30	1	0	0	0	3	1	0	0
ASV2619	0	0	0	2	0	0	0	0	1	0	1	0	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	3	3	0	3	2	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0
ASV394	0	0	0	4	0	0	306	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV95	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	246	328	406	530	19	19	122	81	114	189	2	1	473	365	24	12	0	1	11	9	0	1	0	0	0	0	0	0	0	0
ASV1532	0	0	0	2	2	0	1	0	0	0	0	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	23	10	10	2	2	1	2	1	3	1	2	0	0	1	3	0	0	0	1	0	0	4	2	1	1	2	2	3	0	0	0	0	1	5	1
ASV2646	0	0	0	1	0	0	8	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV332	0	0	0	1	2	0	0	0	0	3	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	35	54	36	0	1	119	169	0	0	68	66	24	10	35	30	0	0	0	1	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
ASV446	0	0	0	1	0	0	233	200	0	0	0	0	1	0	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ASV2595	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	2	5	3	13	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	2	1
ASV2109	0	0	0	1	0	0	14	18	0	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3722	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
ASV594	0	0	0	2	0	0	168	152	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2408	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	5	0	1	5	2	7	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	7	0	0	0	0	1	0	0	0	0	0	0	0
ASV3058	0	0	0	1	1	0	0	0	0	3	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV118	0	0	0	11	0	0	1021	1005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	31	74	81	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2361	0	0	0	1	1	0	0	0	2	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	1	0	0	0	0	3	1	3	2	0	2	1	1
ASV1399	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	27	36	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ASV1017	0	0	0	2	3	0	20	26	0	0	0	0	3	1	1	2	1	1	2	0	0	0	0	0	0	0	0	0	23	11	15	24	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	0	1	0	0	2	0	1	4	9	5	2	4	6	1
ASV3604	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	2	7	9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV971	0	0	0	4	11	2	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	28	53	46	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1427	0	0	0	2	0	0	0	0	0	7	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	18	7	13	2	8	6	0	0	0	0	0	0	0	0	0	0	0	0
ASV2609	0	0	0	2	0	1	14	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1514	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	0	0	0	0	0	0	16	9	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	5	1	15	22	4	4	1	3
ASV2743	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	6	7	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ASV2707	0	0	0	2	1	0	1	0	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	0	0	1	1	0	2	0	1	0	0	0	0	0	0	0	1	0	5	0	1	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0
ASV2963	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	11	4	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV952	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	22	20	15	14	30	20	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1594	0	0	0	1	0	0	20	28	0	1	0	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
ASV2184	0	0	0	1	0	0	0	0	0	5	2	3	1	1	3	2	1	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	3	3	3	1	2	2	1	2	1	0	2	2	0	0	2	2	0	0	3	1	0	2	3	2	1	0	2	0	0	0	0	0
ASV2741	0	0	0	1	0	0	0	0	0	2	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	5	5	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
ASV1226	0	0	0	2	1	0	1	1	3	3	3	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	12	15	8	0	1	1	2	1	0	1	1	0	0	0	0	0	0	4	5	3	1	5	2	0	0	0	0	2	0	2	1	0	1	0	2
ASV3413	0	0	0	3	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0
ASV3712	0	0	0	1	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3602	0	0	0	2	1	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	4	1	1	0	1	1	0	0	1	0	1	0	1	3	0	0	0	0	0	0	2	1	1	1	1	1	0	0	0	0	0	0	0	0
ASV2869	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	11	3	1	5	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV861	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	8	4	0	0	0	1	0	0	21	33	16	5	24	32	0	3	7	1	3	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV3681	0	0	0	1	0	1	1	1	0	1	1	0	3	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	9	1	3	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
ASV2378	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	6	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	1	2	2	1	1	0	2	0	0	0
ASV3668	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0
ASV894	0	0	0	1	1	0	0	0	0	3	1	3	19	10	31	20	4	7	13	10	0	0	0	0	0	0	0	0	1	0	1	0	1	4	1	1	1	0	1	0	1	2	1	0	4	0	2	2	0	3	1	0	0	0	0	3	0	2	0	0	1	0	0	2	0	1	0	1
ASV2358	0	0	0	1	0	1	8	14	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2392	0	0	0	1	0	0	20	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3301	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1
ASV3072	0	0	0	2	0	2	3	2	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	3	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	3	1	0	3	0	2	2	1
ASV1396	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	29	25	17	4	7	7	0	0	0	0	0	0	0	0	0	0	0	0
ASV2727	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	2	1	0	1	2	0	1	3	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
ASV705	0	0	0	1	1	0	5	4	1	4	1	5	15	14	21	17	15	19	21	12	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	3	21	21	1	2	0	3	0	1	1	1	1	1	7	3	3	0	4	0	0	1	1	3	0	0	0	0	0	0	0	0
ASV2881	0	0	0	1	1	1	6	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	1	2	2	1	1	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	1	0	0	0	0	0	0	0	0
ASV3105	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	6	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV813	0	0	0	1	1	0	26	31	0	0	0	0	12	11	15	12	9	20	14	9	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	9	2	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	2	1	2	0	4	3	0	0	0	0	0	0	0	0	0
ASV2439	0	0	0	1	0	0	0	0	0	0	0	1	5	0	0	3	2	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	2	2	5	0	0	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	3	1	3
ASV225	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	266	415	345	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ASV291	0	0	0	1	1	0	0	0	0	1	1	0	3	6	4	6	5	4	5	7	0	0	0	0	0	0	0	0	0	0	0	0	97	271	181	168	1	2	11	8	0	0	15	33	1	0	0	2	0	1	0	3	1	0	1	0	0	1	1	0	1	0	1	0	0	0	1	1
ASV1474	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	7	45	27	0	1	0	0	2	0	0	0	0	0	0	0	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3487	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1
ASV2373	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	2	4	7	4	0	1	4	3
ASV2946	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	3	2	2	2	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	1	0	1	0	0
ASV1115	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	2	0	0	0	1	1	1	1	3	0	1	0	0	0	0	1	0	4	4	6	4	5	1	6	3	0	0	0	0	11	7	12	10	8	14	9	11
ASV3474	0	0	0	1	0	0	0	0	0	0	0	1	4	2	2	3	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ASV2244	0	0	0	1	1	0	28	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV229	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	146	28	119	132	1	4	1	8	0	0	0	0	0	0	0	0	0	0	0	0	36	82	123	110	91	36	116	92	0	0	0	0	12	4	5	8	4	6	6	3
ASV2605	0	0	0	1	0	0	0	1	0	1	3	3	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	3	1	1	3	0	5	1	0	1	0	0	0	0	0	0	0	0	0	0
ASV313	0	0	0	2	0	0	263	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	15	35	28	8	34	46	28
